versionCreated,text,storyId,sourceCode
2022-12-01 18:06:11+00:00,UPDATE 2-NatWest lifts staff pay after cost of living backlash,urn:newsml:newswire.refinitiv.com:20221201:nL1N32R1V1:1,NS:RTRS
2022-12-01 13:17:36+00:00,BRIEF-Barclays Bank PLC Announces Extension Of Cash Tender Offer And Consent Solicitation For Its Ipath® S&P Gsci® Crude Oil Total Return Index Etns (Ticker Oilnf),urn:newsml:newswire.refinitiv.com:20221201:nTUA57CXVW:1,NS:RTRS
2022-12-01 13:08:00.242000+00:00,BARCLAYS BANK PLC ANNOUNCES EXTENSION OF CASH TENDER OFFER AND CONSENT SOLICITATION FOR ITS IPATH® S&P GSCI® CRUDE OIL TOTAL RETURN INDEX ETNS (TICKER OILNF),urn:newsml:newswire.refinitiv.com:20221201:nTUA57CXVW:1,NS:RTRS
2022-12-01 12:10:59+00:00,UPDATE 1-Barclays fined $10 mln over lack of card fees transparency,urn:newsml:newswire.refinitiv.com:20221201:nL1N32R0SG:1,NS:RTRS
2022-12-01 11:38:48+00:00,Barclays fined $10 mln over lack of card fees transparency,urn:newsml:newswire.refinitiv.com:20221201:nL8N32R34G:5,NS:RTRS
2022-12-01 11:32:47+00:00,UK'S PAYMENT SYSTEMS REGULATOR FINES BARCLAYS 8.4 MILLION POUNDS FOR FAILING TO PROVIDE RETAILERS WITH FULL DETAILS ON CARD COSTS,urn:newsml:newswire.refinitiv.com:20221201:nL8N32R34G:1,NS:RTRS
2022-12-01 00:37:18.754000+00:00,Refinitiv Newscasts - DoorDash latest to cut jobs amid ballooning costs,urn:newsml:newswire.refinitiv.com:20221130:nRTV1jrRq5:16,NS:RTRS
2022-11-30 21:25:00.395000+00:00,BARCLAYS BANK PLC ANNOUNCES PURCHASE PRICE OF CASH TENDER OFFER FOR ITS IPATH® S&P GSCI® CRUDE OIL TOTAL RETURN INDEX ETNS (TICKER OILNF),urn:newsml:newswire.refinitiv.com:20221130:nTUA3RWSVX:1,NS:RTRS
2022-11-30 20:50:32.666000+00:00,NYSE ORDER IMBALANCE <BCS.N> 72565.0 SHARES ON BUY SIDE,urn:newsml:newswire.refinitiv.com:20221130:nAQN26I2KF:1,NS:RTRS
2022-11-30 13:11:03+00:00,BREAKINGVIEWS-UK banks’ Big Bang thankfully looks like big flop,urn:newsml:newswire.refinitiv.com:20221130:nL8N32Q252:5,NS:RTRS
