versionCreated,text,storyId,sourceCode
2022-10-26 04:20:12.959000+00:00,"STANDARD CHARTERED PLC -  IN Q3, THERE WAS A  $130 MILLION CHARGE RELATING TO THE CHINA COMMERCIAL REAL ESTATE PORTFOLIO",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:15,NS:RTRS
2022-10-26 04:19:41.252000+00:00,"STANDARD CHARTERED PLC - FOR QTR, CREDIT IMPAIRMENT CHARGES INCREASED BY $120 MILLION TO $227 MILLION",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:14,NS:RTRS
2022-10-26 04:19:16.488000+00:00,"STANDARD CHARTERED PLC- GROUP'S BALANCE SHEET REMAINS STRONG, LIQUID AND WELL DIVERSIFIED",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:13,NS:RTRS
2022-10-26 04:18:32.688000+00:00,STANDARD CHARTERED PLC SEES  INTEND TO OPERATE DYNAMICALLY WITHIN THE FULL 13-14% CET1 TARGET RANGE FOR FY22,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:12,NS:RTRS
2022-10-26 04:18:31.643000+00:00,STANDARD CHARTERED PLC - WELL ON TRACK TO DELIVER $200M CPBB TARGET IN 2022,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:11,NS:RTRS
2022-10-26 04:18:18.186000+00:00,"STANDARD CHARTERED PLC - ON-TRACK TO DELIVER OUR 10% ROTE TARGET IN 2024,",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:10,NS:RTRS
2022-10-26 04:18:14.080000+00:00,"STANDARD CHARTERED - FOR FULL YEAR 2022, CREDIT IMPAIRMENT IS EXPECTED TO BE SLIGHTLY ABOVE THE YEAR-TO-DATE ANNUALISED LOAN-LOSS RATE OF 18 BASIS POINTS",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q88A:4,NS:RTRS
2022-10-26 04:18:01.734000+00:00,STANDARD CHARTERED PLC - FULL YEAR AVERAGE NIM IS EXPECTED TO BE AROUND 140BPS,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:9,NS:RTRS
2022-10-26 04:17:58.046000+00:00,"STANDARD CHARTERED PLC SEES  REMAIN ON-TRACK TO DELIVER OUR 10% ROTE TARGET IN 2024, IF NOT EARLIER",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:8,NS:RTRS
2022-10-26 04:17:55.202000+00:00,"STANDARD CHARTERED PLC - FOR FULL YEAR 2022, EXPENSES EX-UK BANK LEVY ARE EXPECTED TO BE AROUND $10.6 BILLION",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q88A:3,NS:RTRS
2022-10-26 04:17:50.631000+00:00,STANDARD CHARTERED PLC - REMAIN  CONFIDENT IN THE DELIVERY OF OUR 2024 FINANCIAL TARGETS,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:7,NS:RTRS
2022-10-26 04:17:47.252000+00:00,STANDARD CHARTERED PLC SEES NOW EXPECT GREATER NIM PROGRESSION TO AVERAGE AROUND 165BPS IN 2023,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:6,NS:RTRS
2022-10-26 04:17:44.274000+00:00,"STANDARD CHARTERED PLC - FOR FULL YEAR 2022, FULL YEAR AVERAGE NET INTEREST MARGIN IS EXPECTED TO BE AROUND 140 BASIS POINTS",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q88A:2,NS:RTRS
2022-10-26 04:17:44.057000+00:00,"STANDARD CHARTERED PLC - INCOME (EX-DVA AT CCY) IS NOW EXPECTED TO GROW AROUND 13%, IN-LINE WITH YEAR-TO-DATE GROWTH FOR FY22",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:5,NS:RTRS
2022-10-26 04:17:34.493000+00:00,"STANDARD CHARTERED PLC - Q3 NET INTEREST INCOME $1,933 MLN VS $1,735 MLN",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:4,NS:RTRS
2022-10-26 04:17:32.621000+00:00,"STANDARD CHARTERED PLC - AS AT SEPT-END, COMMON EQUITY TIER 1 RATIO 13.7%",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:3,NS:RTRS
2022-10-26 04:17:25.554000+00:00,"STANDARD CHARTERED PLC - FOR FULL YEAR 2022, INCOME (EX-DVA AT CCY) IS NOW EXPECTED TO GROW AROUND 13PER CENT, IN-LINE WITH THE YEAR-TO-DATE GROWTH",urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q88A:1,NS:RTRS
2022-10-26 04:17:02.167000+00:00,STANDARD CHARTERED PLC - Q3 NET INTEREST MARGIN UP 8BPS QOQ TO 1.43%,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:2,NS:RTRS
2022-10-26 04:16:52.165000+00:00,STANDARD CHARTERED PLC- QTRLY UNDERLYING PROFIT BEFORE TAX UP 35% AT CCY TO $1.4BN; STATUTORY PROFIT BEFORE TAX UP 43% AT CCY TO $1.4BN,urn:newsml:newswire.refinitiv.com:20221026:nFWN31Q7WY:1,NS:RTRS
2022-10-25 11:59:08+00:00,UPDATE 6-HSBC makes surprise succession move as forecasts hit shares,urn:newsml:newswire.refinitiv.com:20221025:nL1N31Q084:2,NS:RTRS
2022-10-25 11:45:28+00:00,Standard Chartered's Winters says 'gloom' over economy arguably overdone,urn:newsml:newswire.refinitiv.com:20221025:nS8N30R028:3,NS:RTRS
2022-10-20 08:51:43+00:00,Omantel to buy back over $350 million of its bonds,urn:newsml:newswire.refinitiv.com:20221020:nL4N31L224:2,NS:RTRS
2022-10-20 02:20:14+00:00,BRIEF-Standard Chartered Appoints James Lye As New Global Head Of International Banking,urn:newsml:newswire.refinitiv.com:20221020:nFWN31K4FC:1,NS:RTRS
2022-10-20 02:18:24.418000+00:00,STANDARD CHARTERED PLC -  JAMES LYE JOINS THE BANK ON 1 NOVEMBER,urn:newsml:newswire.refinitiv.com:20221020:nFWN31K4FC:2,NS:RTRS
2022-10-20 02:17:23.913000+00:00,STANDARD CHARTERED PLC - APPOINTS JAMES LYE AS NEW GLOBAL HEAD OF INTERNATIONAL BANKING,urn:newsml:newswire.refinitiv.com:20221020:nFWN31K4FC:1,NS:RTRS
2022-10-19 12:43:19+00:00,Islamic Development Bank markets 5-year Islamic bond - document,urn:newsml:newswire.refinitiv.com:20221019:nL4N31K2TJ:1,NS:RTRS
2022-10-18 16:58:21+00:00,UPDATE 3-Saudi Arabia sells $5 bln in first bond deal in almost a year,urn:newsml:newswire.refinitiv.com:20221018:nL1N31J0DJ:9,NS:RTRS
2022-10-17 07:38:37.605000+00:00,STANDARD CHARTERED PLC <STAN.L>: MORGAN STANLEY RAISES TARGET PRICE TO 797P FROM 645P,urn:newsml:newswire.refinitiv.com:20221017:nFWN31I1T8:1,NS:RTRS
2022-10-14 05:08:07.021000+00:00,STANDARD CHARTERED PLC <STAN.L>: CITIGROUP CUTS PRICE TARGET TO 590P FROM 750P,urn:newsml:newswire.refinitiv.com:20221014:nFWN31F083:1,NS:RTRS
2022-10-12 10:23:04+00:00,"MEDIA-BlackRock, Citi CEOs won't be returning to COP27 summit- Bloomberg News",urn:newsml:newswire.refinitiv.com:20221012:nL4N31D25T:1,NS:RTRS
2022-10-11 08:49:35+00:00,"BRIEF-Standard Chartered Bought Back 377,161 Shares On Lse For 2.2 Mln Pounds On Oct 10 - HKEX Filing",urn:newsml:newswire.refinitiv.com:20221011:nFWN31B31X:1,NS:RTRS
2022-10-11 08:44:10.794000+00:00,"STANDARD CHARTERED BOUGHT BACK 377,161 SHARES ON LSE FOR 2.2 MLN POUNDS ON OCT 10 - HKEX FILING",urn:newsml:newswire.refinitiv.com:20221011:nFWN31B31X:1,NS:RTRS
2022-10-10 08:42:57+00:00,BRIEF-Standard Chartered Bought Back 1.6 Million Shares On LSE - HKEX Filing,urn:newsml:newswire.refinitiv.com:20221010:nFWN3181A6:1,NS:RTRS
2022-10-10 08:41:46.195000+00:00,STANDARD CHARTERED BOUGHT BACK 1.6 MLN SHARES ON LSE FOR 9 MLN POUNDS ON OCTOBER 7- HKEX FILING,urn:newsml:newswire.refinitiv.com:20221010:nFWN3181A6:1,NS:RTRS
2022-10-07 09:44:48+00:00,BRIEF-Standard Chartered Bought Back 2.2 Mln Shares On LSE For 12.7 Mln Pounds On Oct 6- HKEX Filing,urn:newsml:newswire.refinitiv.com:20221007:nFWN3171LQ:1,NS:RTRS
2022-10-07 08:34:35.035000+00:00,STANDARD CHARTERED BOUGHT BACK 2.2 MLN SHARES ON LSE FOR 12.7 MLN POUNDS ON OCT 6- HKEX FILING,urn:newsml:newswire.refinitiv.com:20221007:nFWN3171LQ:1,NS:RTRS
2022-10-06 12:10:32.146000+00:00,STANDARD CHARTERED PLC <STAN.L>: GOLDMAN SACHS RAISES TARGET PRICE TO 890P FROM 870P,urn:newsml:newswire.refinitiv.com:20221006:nFWN3171E1:1,NS:RTRS
2022-10-06 08:57:37+00:00,BRIEF-Standard Chartered Says Bought Back 2.2 Mln Shares On LSE For GBP12.5 Mln On Oct 5 - HKEX Filing,urn:newsml:newswire.refinitiv.com:20221006:nL8N3171XJ:1,NS:RTRS
2022-10-06 08:54:52+00:00,CORRECTED-STANDARD CHARTERED PLC BOUGHT BACK 2.2 MLN SHARES ON LONDON STOCK EXCHANGE FOR GBP12.5 MLN ON OCT 5 - HKEX FILING (ADDS DROPPED WORD 'SHARES'),urn:newsml:newswire.refinitiv.com:20221006:nL8N3171XJ:1,NS:RTRS
2022-10-05 14:28:46+00:00,UPDATE 1-SWIFT sets out blueprint for central bank digital currency network,urn:newsml:newswire.refinitiv.com:20221005:nL1N316160:1,NS:RTRS
2022-10-05 13:15:25.927000+00:00,Refinitiv Newscasts - Asia Insight: India,urn:newsml:newswire.refinitiv.com:20221005:nRTV6lT13q:9,NS:RTRS
