,Y,buzz_News,buzz_News_Headline,buzz_News_Social,buzz_Social,innovation_News,innovation_News_Headline,innovation_News_Social,innovation_Social,laborDispute_News,laborDispute_News_Headline,laborDispute_News_Social,laborDispute_Social,layoffs_News,layoffs_News_Headline,layoffs_News_Social,layoffs_Social,managementTrust_News,managementTrust_News_Headline,managementTrust_News_Social,managementTrust_Social,mentions_News,mentions_News_Headline,mentions_News_Social,mentions_Social,ticker_
198,2022,4070869.95,153741.55,11793622.0,7722752.05,0.013605,0.055556,0.005976,0.008107,0.010471,0.042105,0.005136,0.0038,0.054076,0.23301,0.027163,0.010784,0.006517,0.031008,0.00489,0.006979,868251.0,56359.0,3284028.0,2415777.0,TSLA
199,2023,2127935.4,83459.1,5301511.7,3173576.3,0.018292,0.059983,0.010297,0.005069,0.007693,0.018079,0.00458,0.001795,0.015089,0.04582,0.005912,0.001009,0.005069,0.020619,0.001757,0.003177,451158.0,31279.0,1437493.0,986335.0,TSLA
200,2022,107992.35,4311.15,162762.95,54770.6,0.024055,0.0,0.025397,0.041667,0.024938,0.0,0.016129,0.04,0.00551,0.0,0.030928,0.039474,0.061538,0.222222,0.026667,0.063337,30647.0,2561.0,61664.0,31017.0,UNH
201,2023,55840.4,1972.2,77003.1,21162.7,0.020979,0.0,0.052632,0.052632,0.002845,0.0,0.002299,0.0,0.001975,0.0,0.033333,0.051724,0.013514,0.019293,0.007812,0.007782,16516.0,1087.0,25215.0,8699.0,UNH
202,2022,433864.0,12813.8,619440.45,185576.45,0.031067,0.190476,0.022977,0.025424,0.039366,0.069767,0.035215,0.016949,0.011676,0.016393,0.007242,0.016393,0.048983,0.0,0.034541,0.035253,121694.0,7877.0,192339.0,70645.0,XOM
203,2023,210701.0,5568.3,265977.0,55276.0,0.036585,0.197368,0.013158,0.048387,0.04721,0.0625,0.020905,0.004746,0.013349,0.0,0.011511,0.008455,0.023241,0.003484,0.020483,0.007368,76122.0,3932.0,95201.0,19079.0,XOM
204,2022,285211.2,11698.5,395844.15,110632.95,0.09322,0.2,0.062678,0.026667,0.0125,0.039216,0.005038,0.011765,0.005722,0.045455,0.004109,0.006338,0.041166,0.031206,0.028881,0.044029,87921.0,6998.0,133408.0,45487.0,JNJ
205,2023,232809.0,8970.8,287462.5,54653.5,0.029685,0.4,0.017299,0.027624,0.000511,0.0,0.001835,0.006086,0.047468,0.307692,0.057851,0.069204,0.022663,0.0,0.010526,0.003064,90113.0,6426.0,108344.0,18231.0,JNJ
206,2022,356736.3,25583.55,693132.65,336396.35,0.04249,0.049407,0.036698,0.013289,0.032653,0.039216,0.016092,0.012698,0.063358,0.278075,0.059628,0.052584,0.02934,0.049383,0.040134,0.05459,58861.0,12838.0,136738.0,77877.0,JPM
207,2023,250009.8,14366.5,419244.5,169234.7,0.011529,0.013889,0.008315,0.009234,0.007768,0.0,0.003854,0.003419,0.013255,0.071599,0.011619,0.015823,0.016575,0.091255,0.011406,0.009604,58463.0,7767.0,104025.0,45562.0,JPM
208,2022,66864.8,2401.0,116286.5,49421.7,0.5,0.086957,0.142857,0.142857,0.027119,0.0,0.017544,0.018182,0.0,0.0,0.008837,0.022814,0.118796,0.037306,0.133333,0.148148,21169.0,1739.0,40589.0,19420.0,V
209,2023,39509.4,924.5,54158.4,14649.0,0.133333,0.0,0.048387,0.037383,0.034314,0.0,0.034388,0.0625,0.003205,0.0,0.002849,0.002379,0.035714,0.0,0.017595,0.010526,14314.0,779.0,20594.0,6280.0,V
210,2022,146645.65,5079.2,201633.6,54987.95,0.075,0.285714,0.045662,0.043478,0.008543,0.222222,0.00727,0.034483,0.020243,0.0,0.015449,0.006098,0.117647,0.142857,0.038217,0.038375,44216.0,3151.0,65721.0,21505.0,PG
211,2023,88038.1,2880.5,106405.2,18367.1,0.03125,0.0,0.040816,0.058824,0.001469,0.043478,0.003914,0.028777,0.028169,1.0,0.01875,0.0,0.018779,0.039669,0.0125,0.02454,28220.0,1938.0,34793.0,6573.0,PG
212,2022,108572.1,3941.5,152800.3,44228.2,0.307692,0.083333,0.142857,0.076923,0.01432,0.0,0.008368,0.019231,0.007731,0.0,0.005914,0.006557,0.059322,0.2,0.075031,0.143885,32679.0,2458.0,49864.0,17185.0,LLY
213,2023,67706.8,2622.0,87131.0,19424.2,0.040816,0.090909,0.033014,0.05,0.000762,0.0,0.007937,0.01227,0.006791,0.111111,0.004608,0.005587,0.012158,0.0,0.010475,0.0625,19299.0,1576.0,26486.0,7187.0,LLY
214,2022,297081.1,9209.0,408395.15,111314.05,0.27027,1.0,0.033784,0.037037,0.015625,0.0,0.0032,0.007463,0.003018,0.0,0.004448,0.019971,0.016903,0.083333,0.014823,0.034417,68177.0,5109.0,106038.0,37861.0,MA
215,2023,108789.1,3762.9,143684.7,34895.6,0.028857,0.191489,0.018625,0.023747,0.020033,0.235294,0.021352,0.02459,0.019717,0.0,0.012729,0.006135,0.039053,0.0,0.036244,0.029304,29195.0,1938.0,43171.0,13976.0,MA
216,2022,217374.5,7861.0,354249.45,136874.95,0.055085,0.222222,0.039594,0.02346,0.072013,0.129412,0.034788,0.014458,0.010652,0.0,0.006289,0.00885,0.060606,0.142857,0.031169,0.030227,41244.0,3755.0,79826.0,38582.0,HD
217,2023,141494.2,5789.2,190047.3,48553.1,0.026978,0.0,0.013032,0.010152,0.015584,0.021277,0.011936,0.027211,0.029412,0.0,0.017921,0.010881,0.031496,0.0,0.023342,0.016461,26537.0,2394.0,39310.0,12773.0,HD
218,2022,95757.9,2820.8,139957.65,44199.75,0.142857,0.25,0.059629,0.051282,0.006074,0.0,0.020202,0.024691,0.066667,0.0,0.040816,0.025641,0.059701,0.022222,0.039604,0.054795,26891.0,1991.0,43968.0,17077.0,MRK
219,2023,95156.2,4433.5,125433.7,30277.5,0.0625,0.245283,0.056338,0.061224,0.0,0.0,0.002123,0.007862,0.011461,0.0,0.005469,0.00625,0.2,0.0,0.050891,0.048583,26246.0,1913.0,36696.0,10450.0,MRK
220,2022,110867.9,5072.8,143152.1,32284.2,0.088235,1.0,0.153846,0.153846,0.013423,0.0,0.010309,0.008333,0.238095,0.071429,0.108696,0.041451,0.104348,0.003851,0.06366,0.183206,39461.0,2704.0,53801.0,14340.0,AVGO
221,2023,45906.5,2000.5,59413.7,13507.2,0.067797,0.111111,0.056604,0.12,0.001654,0.0,0.003595,0.006342,0.037037,0.0,0.026667,0.020408,0.045977,0.0,0.15,0.15,16463.0,1157.0,22079.0,5616.0,AVGO
222,2022,384055.8,10941.8,523642.35,139586.55,0.025248,0.166667,0.013559,0.018975,0.187266,0.363636,0.12987,0.014286,0.016107,0.2,0.011068,0.041391,0.034861,0.189055,0.035311,0.037736,104738.0,6120.0,163243.0,58505.0,CVX
223,2023,183453.1,5646.7,219370.9,35917.8,0.024316,0.0625,0.027491,0.029851,0.016073,0.014286,0.014025,0.012461,0.001625,0.0,0.002012,0.009479,0.016143,0.0,0.014212,0.032303,55671.0,2862.0,65961.0,10290.0,CVX
224,2022,126143.35,4560.5,173207.85,47064.5,0.063694,0.053571,0.059701,0.1,0.030303,0.0,0.008757,0.027778,0.104678,0.230337,0.127679,0.19378,0.051282,0.0,0.046332,0.073171,33452.0,2481.0,53150.0,19698.0,PEP
225,2023,62814.8,1876.0,79252.4,16437.6,0.038023,0.142857,0.029056,0.061538,0.00232,0.0,0.001963,0.0,0.155844,0.0,0.035966,0.006693,0.090909,0.117647,0.04222,0.036145,16899.0,1057.0,24597.0,7698.0,PEP
226,2022,64473.6,3720.7,114043.25,49569.65,0.2,0.133333,0.038567,0.02005,0.003973,0.0,0.01122,0.024096,0.423077,0.0,0.056893,0.013986,0.054054,0.011236,0.014888,0.035191,20442.0,1775.0,37785.0,17343.0,ABBV
227,2023,51347.4,1790.3,64861.0,13513.6,0.118182,0.0,0.06383,0.066667,0.008403,0.0,0.005952,0.004843,0.018182,0.0,0.007868,0.015873,0.1,0.0,0.078689,0.027027,16274.0,1113.0,21450.0,5176.0,ABBV
228,2022,775888.7,23660.6,1584111.25,808222.55,0.03125,0.222222,0.020157,0.016083,0.015936,0.07722,0.011916,0.003546,0.007663,0.014706,0.002919,0.000897,0.014503,0.059701,0.008527,0.006237,172318.0,13957.0,395244.0,222926.0,PFE
229,2023,194105.5,6988.9,482147.0,288041.5,0.02555,0.5,0.015437,0.010737,0.019984,0.011765,0.007777,0.004283,0.002907,0.0,0.002221,0.006974,0.007376,0.090909,0.004043,0.002035,49932.0,3870.0,120738.0,70806.0,PFE
230,2022,201603.55,8429.75,448237.4,246633.85,0.037736,0.25,0.012605,0.006969,0.059389,0.153846,0.032136,0.00619,0.035714,0.0,0.004037,0.00397,0.04918,0.071429,0.02475,0.028846,55675.0,4182.0,138284.0,82609.0,COST
231,2023,91725.0,3779.5,159783.4,68058.4,0.009259,0.0,0.007754,0.011834,0.022715,0.375,0.013987,0.008032,0.015477,0.0,0.010405,0.004118,0.023723,0.0,0.019875,0.012903,24240.0,1740.0,45258.0,21018.0,COST
232,2022,493193.65,19781.6,1274947.5,781753.85,0.031439,0.1,0.012278,0.008099,0.012092,0.071429,0.00782,0.014094,0.010403,0.021739,0.003897,0.004354,0.01202,0.0,0.006462,0.017417,101407.0,9083.0,239373.0,137966.0,MCD
233,2023,233175.8,11060.5,375656.1,142480.3,0.020704,0.017391,0.010662,0.007729,0.034759,0.090909,0.016554,0.005352,0.09458,0.195821,0.07948,0.065632,0.019847,0.0,0.014572,0.014815,45292.0,3793.0,85378.0,40086.0,MCD
234,2022,211965.95,6286.0,320537.45,108571.5,0.040868,0.5,0.025985,0.105263,0.022676,0.071429,0.021505,0.021505,0.111111,0.666667,0.0669,0.090652,0.075,0.111111,0.05959,0.07191,52531.0,3210.0,89353.0,36822.0,CRM
235,2023,240141.9,7928.9,267656.4,27514.5,0.025177,0.25,0.024187,0.039448,0.024096,0.00372,0.017544,0.0,0.120261,0.5,0.11407,0.136752,0.032,0.064516,0.027335,0.019417,61890.0,3747.0,72041.0,10151.0,CRM
236,2022,893786.95,35972.0,1528669.35,634882.4,0.019108,0.125,0.011573,0.003704,0.006164,0.066667,0.005366,0.006674,0.031898,0.3,0.03542,0.042071,0.022365,0.029412,0.008392,0.01451,196473.0,14291.0,372470.0,175997.0,WMT
237,2023,312867.1,13509.1,516585.2,203718.1,0.009601,0.038835,0.006012,0.004119,0.006085,0.025974,0.004109,0.004118,0.066235,0.291667,0.061781,0.049362,0.029232,0.0,0.020184,0.008284,73834.0,5537.0,131387.0,57553.0,WMT
238,2022,54916.25,1892.5,88754.7,33838.45,0.166667,0.666667,0.086207,0.25,0.015873,0.0,0.015789,0.018018,0.004329,0.0,0.021978,0.025316,0.059701,0.083333,0.050314,0.083333,21280.0,1546.0,29873.0,8593.0,TMO
239,2023,27678.1,1147.0,37657.6,9979.5,0.071429,0.2,0.071429,0.076923,0.017341,0.0,0.013348,0.049383,0.031332,0.058824,0.035794,0.148148,0.019802,0.0,0.108108,0.12766,10135.0,757.0,12979.0,2844.0,TMO
240,2022,107682.3,2977.2,120913.65,13231.35,0.096774,0.125,0.086957,0.235294,0.002431,0.0,0.002982,0.009259,0.066069,0.28125,0.064388,0.285714,0.068966,0.090909,0.058824,0.0,29428.0,1522.0,38857.0,9429.0,CSCO
241,2023,127141.3,4778.5,134893.6,7752.3,0.036364,0.142857,0.038147,0.054054,0.037106,0.0,0.033727,0.0,0.18701,0.390244,0.161979,0.057143,0.02122,0.028571,0.020495,0.043478,31113.0,1887.0,33636.0,2523.0,CSCO
242,2022,254675.15,17777.45,502876.55,248201.4,0.017544,0.0625,0.009792,0.009792,0.03125,0.028571,0.008529,0.003678,0.005597,0.017751,0.003776,0.005883,0.030384,0.222222,0.062146,0.102626,36179.0,5915.0,103167.0,66988.0,BAC
243,2023,107532.1,5904.8,214939.6,107407.5,0.024096,0.117647,0.008485,0.003776,0.007553,0.0,0.001464,0.002193,0.020513,0.307167,0.064516,0.074567,0.011494,0.014035,0.007642,0.009197,17419.0,2049.0,48352.0,30933.0,BAC
244,2022,99163.95,2818.5,147161.4,47997.45,0.090909,1.0,0.084507,0.111111,0.006854,0.0,0.006363,0.001402,0.015038,0.0,0.008628,0.011364,0.095618,0.3,0.077544,0.049485,22576.0,1555.0,36019.0,13443.0,ABT
245,2023,174047.0,3481.0,183968.6,9921.6,0.042311,0.2,0.038737,0.060606,0.004494,0.0,0.008547,0.009346,0.205882,1.0,0.040201,0.034247,0.033946,0.0,0.02943,0.020408,24262.0,1483.0,27617.0,3355.0,ABT
246,2022,43795.75,1917.2,91594.4,47798.65,0.105263,0.0,0.040268,0.090909,0.0,0.0,0.019608,0.027778,0.0,0.0,0.013722,0.021739,0.060606,0.0,0.057613,0.057613,12108.0,992.0,20184.0,8076.0,ACN
247,2023,31354.7,860.5,34998.2,3643.5,0.021352,0.142857,0.125,0.125,0.005464,0.0,0.005076,0.0,0.222222,0.071279,0.2,0.307692,0.035088,0.0,0.031746,0.0375,8164.0,605.0,9581.0,1417.0,ACN
248,2022,108614.95,2729.0,1227763.35,1119148.4,0.235294,1.0,0.013468,0.012862,0.0,0.0,0.001814,0.001971,0.033898,0.0,0.004506,0.002828,0.027044,0.076923,0.013406,0.006799,30064.0,1325.0,406819.0,376755.0,AMD
249,2023,112331.8,4679.4,280491.0,168159.2,0.04439,0.333333,0.020021,0.011834,0.019175,0.0,0.007553,0.001471,0.0025,0.0,0.005362,0.00638,0.024634,0.0,0.011824,0.007477,37790.0,2660.0,100165.0,62375.0,AMD
250,2022,131080.95,4669.2,200804.35,69723.4,0.094276,0.2,0.059309,0.027778,0.013423,0.153846,0.025316,0.025316,0.098361,0.5,0.023438,0.022684,0.087774,0.0,0.055238,0.045113,40782.0,2671.0,62899.0,22117.0,CMCSA
251,2023,61934.6,1971.3,87642.4,25707.8,0.035188,0.2,0.033154,0.028571,0.006481,0.0,0.004161,0.007547,0.032129,0.00905,0.042553,0.04878,0.031915,0.05,0.020297,0.027804,16894.0,1054.0,25618.0,8724.0,CMCSA
252,2022,249908.85,7084.7,366837.6,116928.75,0.10989,0.142857,0.0377,0.014493,0.007752,0.0,0.005602,0.012195,0.051546,0.2,0.03252,0.052052,0.025424,0.166667,0.045455,0.056872,61813.0,3840.0,106437.0,44624.0,ADBE
253,2023,97265.3,2537.5,131279.4,34014.1,0.026936,0.2,0.01844,0.030864,0.007143,0.0,0.005894,0.00815,0.04878,0.125,0.013497,0.02139,0.019763,0.043478,0.016202,0.035088,28126.0,1593.0,40738.0,12612.0,ADBE
254,2022,701860.2,24848.15,1270337.95,568477.75,0.036518,0.142857,0.016516,0.010388,0.03591,0.285714,0.026835,0.016494,0.029498,0.07971,0.034644,0.062834,0.044957,0.066667,0.022069,0.019229,134860.0,10899.0,318561.0,183701.0,DIS
255,2023,566718.3,20359.1,668551.2,101832.9,0.015938,0.216867,0.010332,0.009103,0.023847,0.16,0.019661,0.031332,0.096794,0.214286,0.097992,0.105761,0.026647,0.034783,0.022264,0.009211,109517.0,8046.0,141164.0,31647.0,DIS
256,2022,728879.05,32879.0,1672703.4,943824.35,0.021486,0.114286,0.011856,0.005291,0.016908,0.036585,0.011379,0.007937,0.050245,0.197044,0.045707,0.044173,0.014315,0.035714,0.0061,0.012822,123737.0,11446.0,405455.0,281718.0,NFLX
257,2023,251251.5,10963.1,548377.8,297126.3,0.010909,0.042553,0.008431,0.006288,0.00463,0.010753,0.002989,0.002259,0.018184,0.08,0.015278,0.011855,0.016048,0.043011,0.011671,0.005653,46033.0,4191.0,130846.0,84813.0,NFLX
258,2022,178007.25,10184.8,280533.3,102526.05,0.039604,0.045455,0.015936,0.011144,0.023256,0.2,0.011905,0.011679,0.103896,0.125,0.050829,0.05814,0.078431,0.113208,0.055866,0.086957,27643.0,4312.0,54301.0,26658.0,WFC
259,2023,78179.6,4460.7,123605.2,45425.6,0.021505,0.005882,0.013383,0.007874,0.012516,0.035714,0.010536,0.008197,0.077788,0.192308,0.079878,0.089494,0.042214,0.270677,0.087052,0.154541,12661.0,1955.0,26286.0,13625.0,WFC
260,2022,47448.6,2031.5,66292.7,18844.1,0.181818,0.0,0.047619,0.060606,0.0,0.0,0.027027,0.074074,0.006828,0.0,0.00579,0.0,0.041918,0.0,0.054795,0.133333,12316.0,922.0,19232.0,6916.0,TXN
261,2023,34624.5,1389.2,41471.4,6846.9,0.1,0.2,0.064516,0.5,0.0,0.0,0.0,0.0,0.00431,0.0,0.013123,0.05814,0.026918,0.0,0.024357,0.065574,9490.0,712.0,12355.0,2865.0,TXN
262,2022,290675.6,9524.5,473269.0,182593.4,0.25,0.2,0.020702,0.018322,0.022727,1.0,0.012026,0.009029,0.106813,0.387097,0.099072,0.124194,0.046512,0.0,0.017192,0.029925,83037.0,5051.0,145242.0,62205.0,ORCL
263,2023,116758.1,2762.0,186202.7,69444.6,0.054559,0.2,0.029899,0.0316,0.00939,0.0,0.005291,0.004376,0.048816,0.097087,0.022781,0.012433,0.097561,0.166667,0.013158,0.014098,32278.0,1595.0,56661.0,24383.0,ORCL
264,2022,161654.85,6688.0,264408.75,102753.9,0.133971,0.714286,0.082353,0.03125,0.012552,0.181818,0.006987,0.014706,0.071429,0.043478,0.010526,0.01227,0.035088,0.0,0.024641,0.024641,38872.0,3123.0,69216.0,30344.0,VZ
265,2023,83776.9,3304.1,110094.2,26317.3,0.058568,0.095238,0.047782,0.038462,0.015094,0.066667,0.01278,0.00626,0.023449,0.0,0.021779,0.005698,0.052258,0.0,0.046058,0.056738,23820.0,1610.0,30717.0,6897.0,VZ
266,2022,39086.7,1197.0,51624.25,12537.55,0.1,0.0,0.166667,0.5,0.0,0.0,0.004065,0.004739,0.0,0.0,0.006061,0.025,0.054795,0.5,0.050847,0.028689,14858.0,1221.0,21337.0,6479.0,DHR
267,2023,24196.2,1021.0,30728.7,6532.5,0.066667,0.0,0.039216,0.090909,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.0,0.107143,0.0,0.064034,0.181818,9090.0,673.0,11613.0,2523.0,DHR
268,2022,45615.1,1638.5,57331.35,11716.25,0.25,0.0,0.04534,0.066667,0.002747,0.0,0.002611,0.0,0.043478,0.0,0.026667,0.0,0.057143,0.0,0.142857,0.153846,12860.0,1142.0,18999.0,6139.0,NEE
269,2023,40977.6,1147.9,46615.5,5637.9,0.018809,0.0,0.01269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037,0.0,0.035294,0.035714,11720.0,663.0,13787.0,2067.0,NEE
270,2022,46799.45,2649.0,67987.7,21188.25,0.069182,0.045455,0.057971,0.037037,0.0,0.0,0.026316,0.038462,0.002611,0.0,0.005731,0.029851,0.087912,0.0,0.057416,0.075949,14745.0,1514.0,22534.0,7789.0,PM
271,2023,32462.5,1190.5,38320.2,5857.7,0.129032,1.0,0.055402,0.043478,0.0,0.0,0.017241,0.027778,0.0,0.0,0.0,0.0,0.020833,0.0,0.02649,0.03252,9031.0,625.0,11534.0,2503.0,PM
272,2022,58465.45,2137.4,89546.35,31080.9,0.125,0.5,0.09375,0.084507,0.02276,0.0,0.015733,0.002886,0.05,0.0,0.031128,0.016949,0.060976,0.0,0.05814,0.153846,20113.0,1612.0,31716.0,11603.0,BMY
273,2023,24602.6,875.0,30469.7,5867.1,0.114286,0.5,0.114286,0.136364,0.007802,0.0,0.00705,0.0,0.0,0.0,0.009028,0.070588,0.01955,0.0,0.017757,0.012019,8210.0,565.0,10906.0,2696.0,BMY
274,2022,42390.95,1026.5,50208.65,7817.7,1.0,1.0,1.0,0.166667,0.142857,0.4,0.056911,0.111111,0.013746,0.0,0.012618,0.5,0.10084,0.0,0.10084,0.076923,13136.0,793.0,17432.0,4296.0,RTX
275,2023,33622.7,907.0,34505.9,883.2,1.0,1.0,1.0,0.333333,0.097561,0.2,0.097561,0.2,0.0,0.0,0.0,0.0,0.032432,0.0,0.040609,0.166667,8970.0,607.0,9434.0,464.0,RTX
276,2022,291461.1,13526.9,396798.65,105337.55,0.029345,0.166667,0.022371,0.125,0.021097,0.083333,0.011442,0.016667,0.049407,0.571429,0.029742,0.010672,0.032129,0.0,0.015915,0.018182,70913.0,5300.0,107534.0,36621.0,NKE
277,2023,93083.0,3280.9,114377.4,21294.4,0.055046,0.333333,0.041667,0.04,0.023195,0.166667,0.021287,0.0,0.030479,0.189189,0.02864,0.010204,0.009249,0.126316,0.009122,0.01757,23872.0,1584.0,31501.0,7629.0,NKE
278,2022,117367.95,3952.6,180072.65,62704.700000000004,0.114286,0.5,0.066667,0.093023,0.016064,0.0,0.016367,0.026042,0.031746,0.0,0.045455,0.052632,0.099174,0.083333,0.05985,0.04329,35897.0,2552.0,52445.0,16548.0,HON
279,2023,49063.6,1510.0,58817.6,9754.0,0.133333,0.5,0.063014,0.072289,0.017817,0.0,0.015326,0.010204,0.011152,0.0,0.009226,0.025,0.052459,0.0,0.047059,0.013245,15863.0,1035.0,21378.0,5515.0,HON
280,2022,87552.05,3654.5,119760.5,32208.45,0.054054,0.055556,0.051282,0.058824,0.014706,0.0,0.040909,0.052632,0.011429,0.0,0.025316,0.025316,0.056872,0.0,0.031332,0.058252,23927.0,1990.0,37227.0,13300.0,COP
281,2023,74843.4,1526.1,86096.7,11253.3,0.061728,0.0,0.017301,0.039216,0.005,0.0,0.00431,0.002727,0.0,0.0,0.009524,0.014286,0.033661,0.0,0.031128,0.202247,15951.0,932.0,19643.0,3692.0,COP
282,2022,64686.75,2007.5,75206.3,10519.55,0.1,0.0,0.041237,0.005236,0.096491,0.026316,0.091667,0.036364,0.039216,0.0,0.040201,0.166667,0.056604,0.0,0.056604,0.033898,18352.0,996.0,23425.0,5073.0,UPS
283,2023,33513.1,1035.5,35019.799999999996,1506.7,0.040404,0.0,0.040404,0.5,0.096774,0.125,0.085714,0.033146,0.146341,1.0,0.146341,0.071429,0.039604,0.0,0.039604,0.0,9791.0,574.0,10471.0,680.0,UPS
284,2022,130790.85,2167.65,437116.25,306325.4,0.103627,0.333333,0.03379,0.014815,0.058546,0.076923,0.033113,0.013265,0.08,0.25,0.041102,0.035995,0.025773,0.107143,0.013292,0.029499,36661.0,1263.0,133515.0,96854.0,INTC
285,2023,292936.4,13392.9,546830.5,253894.1,0.047337,0.070588,0.02538,0.037628,0.002626,0.018868,0.002634,0.003343,0.056186,0.428571,0.04794,0.027757,0.007567,0.010526,0.004185,0.00257,73169.0,4703.0,145326.0,72157.0,INTC
286,2022,77402.45,3788.2,107064.25,29661.8,0.113208,0.333333,0.078571,0.063492,0.009009,0.0,0.015504,0.055556,0.011628,0.0,0.005814,0.013514,0.029703,0.0,0.136364,0.137931,27628.0,2457.0,41087.0,13459.0,AMGN
287,2023,49758.7,3172.5,67156.3,17397.6,0.038911,0.0625,0.054054,0.054054,0.007905,0.0,0.003643,0.004184,0.073841,0.615385,0.0733,0.094218,0.019704,0.0,0.017531,0.032662,17298.0,1379.0,24979.0,7681.0,AMGN
288,2022,50895.8,2317.0,67354.45,16458.65,0.038462,0.0,0.035714,0.022989,0.192982,0.285714,0.152778,0.030303,0.05,0.051282,0.046243,0.083333,0.272727,0.121212,0.130435,0.026316,11349.0,1108.0,16458.0,5109.0,UNP
289,2023,34774.2,1828.5,41666.8,6892.6,0.038462,0.0,0.022727,0.031746,0.041013,0.0,0.036093,0.083333,0.142857,0.314286,0.023392,0.0625,0.013316,0.0,0.012151,0.025,7470.0,755.0,9704.0,2234.0,UNP
290,2022,86004.4,3375.0,135248.15,49243.75,0.067797,0.005464,0.051948,0.054795,0.005963,0.16,0.008439,0.020619,0.003022,0.0,0.060606,0.125,0.26087,0.0,0.2,0.013793,21797.0,1828.0,35292.0,13495.0,INTU
291,2023,38913.2,912.0,48683.1,9769.9,0.02765,0.3,0.073171,0.083916,0.008065,0.0,0.006757,0.0,0.111628,0.052632,0.055336,0.081633,0.03252,0.0,0.041916,0.06,10355.0,643.0,13191.0,2836.0,INTU
292,2022,290175.35,5491.5,321156.45,30981.1,0.011765,0.0,0.010667,0.071429,0.003727,0.0,0.041667,0.042553,0.008083,0.0,0.014815,0.022599,0.071429,0.0,0.066667,0.056075,39356.0,2336.0,45921.0,6565.0,SPGI
293,2023,300088.9,3933.4,316240.8,16151.9,0.007843,0.020408,0.007463,0.058824,0.007189,0.0,0.006718,0.011628,0.005188,0.0,0.005874,0.029412,0.011748,0.0,0.011161,0.07109,41137.0,2084.0,44974.0,3837.0,SPGI
294,2022,26929.65,1139.9,30389.25,3459.6,0.125,0.027855,0.083333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.020408,0.022222,0.073171,0.0,0.064171,0.272727,11716.0,808.0,14048.0,2332.0,MDT
295,2023,37148.7,1459.5,45598.9,8450.2,0.066667,1.0,0.058282,0.176471,0.0,0.0,0.0,0.0,0.113475,0.25,0.064706,0.277778,0.04428,0.083333,0.052632,0.052632,11654.0,785.0,13411.0,1757.0,MDT
296,2022,204585.1,8084.0,355050.0,150464.9,0.090909,1.0,0.064865,0.091286,0.006948,0.018182,0.005414,0.006431,0.006579,0.0,0.02213,0.048426,0.076867,0.052632,0.037927,0.066519,64941.0,4348.0,122204.0,57263.0,QCOM
297,2023,84953.5,3432.2,118139.2,33185.7,0.069304,0.5,0.06411,0.065574,0.003911,0.0,0.002403,0.0,0.063401,1.0,0.043651,0.034335,0.012493,0.0,0.009732,0.009975,30112.0,1962.0,44950.0,14838.0,QCOM
298,2022,551791.75,20499.35,1034774.1,482982.35,0.0375,0.1,0.015929,0.018536,0.085581,0.5,0.073637,0.093174,0.041322,0.4,0.021,0.005674,0.047016,0.066667,0.018771,0.023131,122812.0,9368.0,228024.0,105212.0,SBUX
299,2023,220551.1,7858.9,310165.6,89614.5,0.013333,0.066667,0.007299,0.027548,0.070485,0.222222,0.044173,0.041148,0.018654,0.226415,0.010707,0.007342,0.013618,0.040268,0.009699,0.020036,47912.0,3350.0,75087.0,27175.0,SBUX
300,2022,65440.05,1880.5,231512.5,166072.44999999998,0.081633,0.0,0.018868,0.020619,0.021444,0.0,0.016935,0.008772,0.031348,0.051282,0.060606,0.066074,0.016023,0.012821,0.011648,0.017699,17655.0,1008.0,53265.0,35610.0,T
301,2023,90596.2,3234.6,151322.2,60726.0,0.022222,0.025641,0.018226,0.017391,0.019608,0.111111,0.005774,0.017937,0.032258,0.0,0.015564,0.01023,0.012862,0.071429,0.012365,0.011905,23077.0,1480.0,34667.0,11590.0,T
302,2022,887263.0,33909.8,1309877.4,422614.4,0.019569,0.181818,0.016285,0.007233,0.037834,0.18267,0.032959,0.009033,0.026846,0.02139,0.013736,0.010817,0.017024,0.04,0.008959,0.051064,197338.0,16364.0,331581.0,134243.0,BA
303,2023,395092.0,15046.8,464954.7,69862.7,0.015532,0.014085,0.012795,0.019851,0.008416,0.117647,0.007802,0.013093,0.025573,0.014448,0.027001,0.042799,0.016505,0.035211,0.013806,0.012579,95653.0,7426.0,120942.0,25289.0,BA
304,2022,39790.55,1637.5,56192.45,16401.9,0.068966,0.0,0.043478,0.25,0.005814,0.0,0.005168,0.0,0.014414,0.0,0.0128,0.0,0.145946,0.0,0.144772,0.111111,12672.0,1179.0,22723.0,10051.0,PLD
305,2023,17311.2,634.0,20476.9,3165.7,0.022727,0.0,0.017544,0.038462,0.076923,0.0,0.030303,0.0,0.014599,0.0,0.01005,0.0,0.012346,0.111111,0.042857,0.05,6343.0,514.0,7650.0,1307.0,PLD
306,2022,103246.1,3085.5,151561.65,48315.55,0.1,0.1,0.067568,0.03,0.063091,0.5,0.035524,0.02381,0.078947,0.119048,0.064785,0.073675,0.125436,0.193548,0.060413,0.069767,28549.0,1712.0,42848.0,14299.0,GE
